테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
WIDE_AD_DIGITAL,디지털광고 위성 팩트 평탄화,AD_PERF_DK (디지털광고 평탄화 1:1),WIDE,AD_CREATIVE,소재  **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.CREATIVE — 소재 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_DIGITAL,디지털광고 위성 팩트 평탄화,AD_PERF_DK (디지털광고 평탄화 1:1),WIDE,DEVICE_TYPE,기기 유형,VARCHAR,Y,,,DIM_DEVICE.DEVICE_TYPE — M / PC (디지털은 기기 실존),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_PERF_DK,광고성과 불변키,VARCHAR,N,DK,,광고성과 행 식별자(grain) — 위성 뷰 조인키,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_DATE_SK,광고 실적일 YYYYMMDD,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_COST,광고비(원),"NUMBER(18,2)",Y,,,광고비(원),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,IMPRESSIONS,노출수(디지털 전용),"NUMBER(38,0)",Y,,,노출수(디지털 전용),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CLICKS,클릭수(디지털 전용),"NUMBER(38,0)",Y,,,클릭수(디지털 전용),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,INBOUND_CALL,인입콜수,"NUMBER(38,0)",Y,,,인입콜수,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AGENCY_CONV_MEMBERS,대행사 전환수(명),"NUMBER(38,0)",Y,,,대행사 전환수(명) — 디지털 전용(O16 교정: 재방송 개발실적 제외),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AGENCY_CONV_CNT,대행사 전환수(건/VU),"NUMBER(18,4)",Y,,,대행사 전환수(건/VU) — 디지털 전용(O16 교정: 재방송 개발실적 제외),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,DAY_OF_WEEK,요일(팩트 degen),VARCHAR,Y,,,요일(팩트 degen),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,WEEK_OF_YEAR,주차(팩트 degen),"NUMBER(2,0)",Y,,,주차(팩트 degen),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_SOURCE_TYPE,광고 원천유형,VARCHAR,Y,,,"광고 원천유형 DIGITAL/VIDEO/REBROADCAST — 출처 명시축(팩트 degen, DEC-8)",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (GA4/AGENCY/GADS),공통감사
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_FULL_DATE,실적일 일자,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_YEAR,실적일 년,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_MONTH,실적일 월,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_QUARTER,실적일 분기,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,PERF_IS_HOLIDAY,실적일 휴일여부  **휴일축이 미주입이다,BOOLEAN,Y,,,"DIM_DATE.IS_HOLIDAY — 실적일 휴일여부 🔴🔴[O51-F 실측] **휴일축이 미주입이다 — 전건 `FALSE`.** `DIM_DATE.IS_HOLIDAY` 에 TRUE 가 하나도 없다. NULL 이 아니라 FALSE 라서 **집계가 성공한 것처럼 보이고**, 「휴일 대비 평일 성과」 질의가 **전건 평일**로 응답된다. ⇒ 이 컬럼으로 휴일 분석을 하지 말 것(기지 **HOL-1** — 공휴일 원천이 전 스키마에 없어 외부 입고 대기). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_BK,캠페인 업무키  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_BRAND,공통브랜드   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_PARENT,공통상위캠페인   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_CAMPAIGN.PARENT_CAMPAIGN — 공통상위캠페인 (#119) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_NAME,캠페인명   **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120) 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_PROMO_METHOD,홍보방법   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_CAMPAIGN.PROMO_METHOD — 홍보방법 (#118) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,CAMPAIGN_TYPE,캠페인 유형,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_TYPE — 캠페인 유형 (#17) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_CREATIVE_BK,광고소재 업무키  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,BK,,"DIM_AD_CREATIVE.AD_CREATIVE_BK — 광고소재 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_MEDIA_NAME,매체명   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.MEDIA_NAME — 매체명 (#11) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_PLATFORM,플랫폼   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM — 플랫폼 (#12) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_PLATFORM_TYPE,플랫폼/매체유형   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM_TYPE — 플랫폼/매체유형 (#13) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL**. 🆕🔴🔴[2026-09-01 O129 정정] 종전 문안의 *「원인은 차원이 아니라 팩트 FK 가 전건 센티넬이다 · 차원 자체는 채워져 있다」* 는 **이 컬럼에 대해 거짓이었다**(O51-F 오버레이가 여러 컬럼에 같은 문안을 도포한 결과 · O96 이 재검증 대상으로 지목한 그 건이다). 원인이 **두 개**다: ① 팩트 FK 가 전건 센티넬(`FACT_AD_PERFORMANCE.AD_CREATIVE_SK`) ② **차원 컬럼 자체가 전건 NULL**(`GOLD.DIM_AD_CREATIVE.PLATFORM_TYPE`). ⇒ 🔴 **FK 를 고쳐도 이 축은 채워지지 않는다.** 사유 = BRONZE AGENCY 3테이블에 「매체유형」 축이 없다(인접 유형축은 전부 다른 목적지에 배선돼 대체물이 아니다) ⇒ 요건 #13 은 현업 확인 대상. 정본 = 문서30 §7-C-1.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_CREATIVE,소재   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.CREATIVE — 소재 (#20) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_CREATIVE_TYPE,소재 광고유형 (AD_SOURCE_TYPE 과 다른 개념)  **이 뷰에서 전건 NULL**,VARCHAR,Y,,,"DIM_AD_CREATIVE.AD_TYPE — 소재 광고유형 (⚠️AD_SOURCE_TYPE 과 다른 개념) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_AD_PERFORMANCE.AD_CREATIVE_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴🔴 원천에는 있는 축이다 — SILVER `AGENCY_AD_PERFORMANCE.MEDIA_CHANNEL_NM`·`CREATIVE_NM` 과 BRONZE 매체명은 **전건 채워져 있다.** GOLD 에서만 소실됐다 — 팩트 FK 가 0 하드코딩이다(기지 **P52·O38-C**, 연결키는 **Q10** 소관). 실측 규모는 이슈원장 §O51-F.",
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,AD_TARGET_GROUP,타겟그룹  **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_AD_CREATIVE.TARGET_GROUP — 타겟그룹 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL**. 🆕🔴🔴[2026-09-01 O129 정정] 종전 문안의 *「차원 자체는 채워져 있다」* 는 **이 컬럼에 대해 거짓이었다**(O51-F 도포본 · O96 이 재검증 대상으로 지목한 그 건이다). 원인이 **두 개**다: ① 팩트 FK 가 전건 센티넬(`FACT_AD_PERFORMANCE.AD_CREATIVE_SK`) ② **차원 컬럼 자체가 전건 NULL**(`GOLD.DIM_AD_CREATIVE.TARGET_GROUP`). ⇒ 🔴 **FK 를 고쳐도 이 축은 채워지지 않는다.** 사유 = 원천 트랙이 **GA4** 다(잠재고객=타겟그룹은 원천표기 GA → `GA4_USER` 정제 예정 · phase-2 미착수) ⇒ **대행사 축으로는 영구히 NULL** 이다. 정본 = 문서30 §7-C-1.,
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,DEVICE_TYPE,기기 유형,VARCHAR,Y,,,DIM_DEVICE.DEVICE_TYPE — PC / M / (해당없음)방송 / (unknown),
WIDE_AD_PERFORMANCE,광고 성과 코어 팩트 평탄화,AD_PERF_DK (광고성과 코어 평탄화),WIDE,DEVICE_SCOPE_DESC,기기축 적용범위 자기설명(DEC-10),VARCHAR,Y,,,DIM_DEVICE.DEVICE_SCOPE_DESC — 기기축 적용범위 자기설명(DEC-10),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,DATE_SK,행동 발생일 YYYYMMDD,"NUMBER(8,0)",N,,,행동 발생일 YYYYMMDD,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,PAGE_PATH,페이지경로+쿼리,VARCHAR,N,,,페이지경로+쿼리 (#105),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,PAGE_LOCATION,페이지위치(URL 전체),VARCHAR,Y,,,페이지위치(URL 전체),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,VISITS,방문수,"NUMBER(38,0)",Y,,,방문수,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,EVENT_CNT,이벤트수,"NUMBER(38,0)",Y,,,이벤트수,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,VIEW_CNT,조회수,"NUMBER(38,0)",Y,,,조회수,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,SESSION_CNT,세션수,"NUMBER(38,0)",Y,,,세션수,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,ENGAGED_SESSIONS,참여세션수,"NUMBER(38,0)",Y,,,참여세션수,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,SCROLL_DEPTH,스크롤깊이,"NUMBER(9,4)",Y,,,[비가산] 스크롤깊이 — 재합산 금지,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,ACTIVE_USERS,활성사용자,"NUMBER(38,0)",Y,,,[비가산] 활성사용자 — 재합산 금지,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,TOTAL_USERS,총사용자,"NUMBER(38,0)",Y,,,[비가산] 총사용자 — 재합산 금지,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,AVG_SESSION_DURATION,평균세션시간,"NUMBER(9,4)",Y,,,[비가산] 평균세션시간 — 재합산 금지 (#98) 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`BRONZE_BIGQUERY 세션 지표`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. BigQuery 원천 적재 범위 자체가 좁다(G-5 하드블로커). 실측 규모는 이슈원장 §O51-F.,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BOUNCE_RATE,이탈율,"NUMBER(9,4)",Y,,,[비가산] 이탈율 — 재합산 금지 (#108) 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`BRONZE_BIGQUERY 세션 지표`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. BigQuery 원천 적재 범위 자체가 좁다(G-5 하드블로커). 실측 규모는 이슈원장 §O51-F.,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,ENGAGEMENT_RATE,참여율,"NUMBER(9,4)",Y,,,[비가산] 참여율 — 재합산 금지,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,AVG_ENGAGEMENT_TIME_PER_SESSION,세션당 평균참여시간,"NUMBER(9,4)",Y,,,[비가산] 세션당 평균참여시간 — 재합산 금지,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,FULL_DATE,실제 일자,DATE,Y,,,DIM_DATE.FULL_DATE — 실제 일자,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,YEAR,년  **단일값이다,"NUMBER(4,0)",Y,,,"DIM_DATE.YEAR — 년 🔴🔴[O51-F 실측] **단일값이다 — BigQuery 실적재가 한 해의 일부 구간뿐이다**(G-5 하드블로커). 연도별·계절별 추이를 이 뷰로 산출하면 **구간 하나를 전체로 오독**한다. ⇒ 기간 비교는 광고·회원 팩트로 하고, BigQuery 지표는 해당 구간 내부 분석에만 쓸 것. 실측 규모는 이슈원장 §O51-F.",
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,MONTH,월,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 월,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,DAY_OF_WEEK,요일,VARCHAR,Y,,,DIM_DATE.DAY_OF_WEEK — 요일,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,WEEK_OF_YEAR,주차,"NUMBER(2,0)",Y,,,DIM_DATE.WEEK_OF_YEAR — 주차,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,IS_HOLIDAY,휴일여부  **휴일축이 미주입이다,BOOLEAN,Y,,,"DIM_DATE.IS_HOLIDAY — 휴일여부 🔴🔴[O51-F 실측] **휴일축이 미주입이다 — 전건 `FALSE`.** `DIM_DATE.IS_HOLIDAY` 에 TRUE 가 하나도 없다. NULL 이 아니라 FALSE 라서 **집계가 성공한 것처럼 보이고**, 「휴일 대비 평일 성과」 질의가 **전건 평일**로 응답된다. ⇒ 이 컬럼으로 휴일 분석을 하지 말 것(기지 **HOL-1** — 공휴일 원천이 전 스키마에 없어 외부 입고 대기). 실측 규모는 이슈원장 §O51-F.",
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,IDENTITY_MEMBER_DK,불변 회원키,VARCHAR,Y,DK,,DIM_MEMBER_IDENTITY.MEMBER_DK — 불변 회원키,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,IDENTITY_MEMBER_NO,회원번호,VARCHAR,Y,,,DIM_MEMBER_IDENTITY.MEMBER_NO — 회원번호 (#110),
