SILVER_TABLE,COLUMN,STATUS,판정군,소비GOLD모델,SILVER내부소비,근거(실측 2026-08-03)
CRM_SEND_MEMBER,SNDNG_KEY,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_MEMBER,SNDNG_RST_CD,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_MEMBER,MBER_NO,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_MEMBER,SEND_CHANNEL,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_MEMBER,SNDNG_DTL_KEY,DROPPED,E→DROP_기술키,FACT_SERVICE_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_SEND_REQUEST,PSTMTR_PRCS_STAT_CD,DROPPED,E_잔여_코드축개별판정,DIM_SERVICE;FACT_SERVICE_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SEND_REQUEST,SEND_GBN_TOP,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,SEND_GBN_TOP_NM,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,REQ_SEQ_NO,DROPPED,E→DROP_기술키,DIM_SERVICE;FACT_SERVICE_EVENT,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
CRM_SEND_REQUEST,MSG_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_SERVICE;FACT_SERVICE_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SEND_REQUEST,SEND_GBN_BOT_NM,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,SEND_GBN_BOT,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,SNDNG_TIME_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_SERVICE;FACT_SERVICE_EVENT,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SEND_REQUEST,SEND_GBN_MID_NM,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,TIT,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_REQUEST,SNDNG_TY_CD,REFERENCED,,DIM_SERVICE;FACT_SERVICE_EVENT,,
CRM_SEND_REQUEST,SEND_CHANNEL,REFERENCED,,DIM_SERVICE;FACT_SERVICE_EVENT,,
CRM_SEND_REQUEST,SNDNG_STDR_DE,DROPPED,E→DROP_날짜파생,DIM_SERVICE;FACT_SERVICE_EVENT,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
CRM_SEND_REQUEST,SEND_GBN_MID,DROPPED,B_해소_DIM_SEND_TYPE배선,DIM_SERVICE;FACT_SERVICE_EVENT,,"[2026-08-04 DEC-30] 🟢 해소 — GOLD.DIM_SEND_TYPE 신설로 배선. 자연키=(대,중,소) 전체경로 65조합(라벨 100% 함수종속). FSE.SEND_TYPE_SK FK 신설 · 커버리지 실측 21.58%(8,300,272/38,470,780). ⚠️종전 판정근거 ""커버리지 0.106%"" 는 요청 grain 분모 오류였다 — send-type 붙은 요청은 평균 4,862.5명 발송(없는 요청 18.7명·260배 차)이라 소비 grain 에서 200배 과소평가됐다(P47). DIM_SERVICE 는 불변(SERVICE_SK 보존)이며 그쪽 사본 3컬럼은 중복축으로 DROP."
CRM_SEND_REQUEST,SNDNG_KEY,REFERENCED,,FACT_SERVICE_EVENT,,
CRM_SEND_RESULT,TOT_CLICK_CNT,NO_CONSUMER,,,,
CRM_SEND_RESULT,FAILR_CNT,NO_CONSUMER,,,,
CRM_SEND_RESULT,SNDNG_KEY,NO_CONSUMER,,,,
CRM_SEND_RESULT,SEND_CHANNEL,NO_CONSUMER,,,,
CRM_SEND_RESULT,SNDNG_CNT,NO_CONSUMER,,,,
CRM_SEND_RESULT,SUCCES_CNT,NO_CONSUMER,,,,
CRM_SPONSORSHIP,DNTN_TY_CD,DROPPED,E_잔여_코드축개별판정,DIM_SPONSORSHIP,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SPONSORSHIP,CPR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_SPONSORSHIP,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SPONSORSHIP,SPNSR_BSNS_NM,REFERENCED,,DIM_SPONSORSHIP,,
CRM_SPONSORSHIP,SPNSR_DIV_CD,DROPPED,E_잔여_코드축개별판정,DIM_SPONSORSHIP,,[2026-08-04 1차 분류] 업무 코드 컬럼. 위 4규칙(날짜파생·중복축·기술키·배선후보) 어디에도 해당하지 않아 **개별 판정 대상으로 남긴다**. 판정에는 코드그룹 확정(P29 3원 대조)이 선행돼야 하며 근거 없이 정당화하면 P14 위반
CRM_SPONSORSHIP,SPNSR_BSNS_ABRV_CD,REFERENCED,,DIM_SPONSORSHIP,,
CRM_SPONSORSHIP,SPNSR_BSNS_ID,REFERENCED,,DIM_SPONSORSHIP,,
CRM_SPONSOR_RELATION,SPNSR_NO,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,SPNSR_BSNS_ID,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,RELATNSP_DSCNTC_DE,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,RELATNSP_DSCNTC_RSN_CD,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,CHILD_CD,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,RELATNSP_DSCNTC_YN,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,SPNSR_BSNS_NO,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,MBER_NO,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,RELATNSP_STRT_DE,NO_CONSUMER,,,,
CRM_SPONSOR_RELATION,RELATNSP_KEY,NO_CONSUMER,,,,
ERP_BUDGET,EXEC_AMT,REFERENCED,,FACT_BUDGET,,
ERP_BUDGET,BUDGET_YEAR,DROPPED,E→DROP_날짜파생,FACT_BUDGET,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
ERP_BUDGET,BUDGET_ITEM_DK,REFERENCED,,FACT_BUDGET,,
ERP_BUDGET,CHN_BUDGET_AMT,DROPPED,D_문서화된미전파,FACT_BUDGET,,"FACT_BUDGET.sql:6·23 이 ""추경(CHN)/조정(ADJ) 슬롯 매핑 확인 TODO"" 로 이미 명시 · SILVER COMMENT ""추경 금액"" · 99.3% 채움 → 조용하지 않음(A군에서 이동)"
ERP_BUDGET,MONTH_KEY,REFERENCED,,FACT_BUDGET,,
ERP_BUDGET,ADJ_BUDGET_AMT,DROPPED,D_문서화된미전파,FACT_BUDGET,,"FACT_BUDGET.sql:6·23 TODO 명시 · SILVER COMMENT ""조정 금액"" · 99.3% 채움 → A군에서 이동"
ERP_BUDGET,YEAR_BUDGET_AMT,REFERENCED,,FACT_BUDGET,,
ERP_BUDGET,MONTH_NO,DROPPED,E→DROP_날짜파생,FACT_BUDGET,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
ERP_BUDGET_ITEM,KWAN_NM,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
ERP_BUDGET_ITEM,BUDGET_UNIT_NM,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
ERP_BUDGET_ITEM,INCOME_EXPENSE_DIV,REFERENCED,,DIM_BUDGET_ITEM,,
ERP_BUDGET_ITEM,SUBDTL_ITEM_NM,REFERENCED,,DIM_BUDGET_ITEM,,
ERP_BUDGET_ITEM,BUDGET_ITEM_DK,REFERENCED,,DIM_BUDGET_ITEM,,
ERP_BUDGET_ITEM,MOK_NM,REFERENCED,,DIM_BUDGET_ITEM,,
ERP_BUDGET_ITEM,BUDGET_YEAR,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
ERP_BUDGET_ITEM,JANG_NM,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
ERP_BUDGET_ITEM,FUND_SOURCE_NM,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
ERP_BUDGET_ITEM,DTL_ITEM_NM,REFERENCED,,DIM_BUDGET_ITEM,,
ERP_BUDGET_ITEM,HANG_NM,DROPPED,D_문서화된미전파,DIM_BUDGET_ITEM,,모델 주석에 사유 명시
GA4_DEVICE,OS,DROPPED,D_문서화된미전파,DIM_DEVICE,,모델 주석에 사유 명시
GA4_DEVICE,DEVICE_TYPE,REFERENCED,,DIM_DEVICE,,
GA4_DEVICE,PLATFORM,REFERENCED,,DIM_DEVICE,,
GA4_DEVICE,BROWSER,DROPPED,D_문서화된미전파,DIM_DEVICE,,모델 주석에 사유 명시
GA4_DEVICE,LANGUAGE,DROPPED,D_문서화된미전파,DIM_DEVICE,,모델 주석에 사유 명시
GA4_DEVICE,DEVICE_CATEGORY,DROPPED,D_문서화된미전파,DIM_DEVICE,,모델 주석에 사유 명시
GA4_EVENT,GEO_CITY,DROPPED,E→귀속확정_DIM_GEO신설,FACT_GA_BEHAVIOR,,"✅ [2026-08-04 귀속확정] 귀속처 = DIM_GEO 신설, grain = (GEO_COUNTRY,GEO_CITY) 460행. 근거: 채움 100% · city 430종 · country 85종 · (country,city) 460종 → 460>430 이므로 동명 도시가 복수 국가에 존재, city 단독 grain 불성립. 소차원이고 향후 GA 팩트 재사용 가능하므로 degen 아닌 conform 차원이 정답. ⚠️DIM_MEMBER.REGION(CM018 국내 18종)과 다른 체계 → 통합 금지. ⚠️팩트에 GEO_SK 추가 시 grain 확장 → 비가산 measure(SESSION_CNT 3.15배) 왜곡 심화 주의. 구현 phase-2"
GA4_EVENT,ID_RESOLUTION,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → IDENTITY_MEMBER_XREF.ID_RESOLUTION 과 동일축(중복 원천). 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,PERCENT_SCROLLED,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,LINK_URL,DROPPED,E→잔여_원자grain팩트필요,FACT_GA_BEHAVIOR,,"🟠 [2026-08-04] 귀속 불가 — 잔여. 채움 51,118/538,565=9.5%·3,138종. LINK_TEXT 와 동일 근거·동일 귀속처(click 이벤트 grain 팩트 부재). phase-2"
GA4_EVENT,LINK_TEXT,DROPPED,E→잔여_원자grain팩트필요,FACT_GA_BEHAVIOR,,"🟠 [2026-08-04] 귀속 불가 — 잔여. 채움 57,653/538,565=10.7%·1,913종. link 계열은 click 이벤트 전용(LINK_URL 채움 51,118행 중 click 51,027 = 99.8%). DIM_GA_EVENT grain (CATEGORY,LABEL,ACTION) 1,780그룹 중 다중 692(38.9%)·최대 181종 → 이벤트축 귀속 불가. 귀속처는 click 이벤트 grain 팩트/브리지 뿐이며 GOLD 에 없다 → GA_SESSION_NUMBER 와 동일 근본원인(원자 grain 팩트 부재). phase-2"
GA4_EVENT,PAGE_LOCATION,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_LABEL,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_CATEGORY,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,GA_SESSION_ID,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,USER_PSEUDO_ID,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_TS,DROPPED,E→DROP_날짜파생,FACT_GA_BEHAVIOR,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
GA4_EVENT,USER_ID_FILLED,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER_IDENTITY.GA_MEMBER_ID. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,DEVICE_CATEGORY,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_GA_DEVICE.DEVICE_TYPE. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,EVENT_ACTION,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_DATE,DROPPED,E→DROP_날짜파생,FACT_GA_BEHAVIOR,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
GA4_EVENT,DEFAULT_CHANNEL_GROUP,DROPPED,E→배선후보,FACT_GA_BEHAVIOR,,"🟢 배선후보: 이벤트 grain 채움 538,565/538,565=100%·14종. DIM_GA_SOURCE 배선 시 팩트 중복 불요 → 차원 경유 소비"
GA4_EVENT,EVENT_DT,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,IS_ACTIVE_USER,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,UTM_CAMPAIGN,DROPPED,E→귀속확정_FACT_degen,FACT_GA_BEHAVIOR,,"✅ [2026-08-04 귀속확정] 귀속처 = FACT_GA_BEHAVIOR degenerate key(UTM_CAMPAIGN_BK). 근거: ①실측 FD 위반 다중 52/146(35.6%)·최대 66종 → 차원 귀속 불가 ②🔴 FACT_GA_BEHAVIOR.CAMPAIGN_SK 가 상수 0 하드코딩이라 244종 캠페인이 하나로 뭉개져 있다 — §17-B FEP.EVENT_BK 와 동일 결함이며 P51(센티넬은 업무키를 병설한다)의 직접 적용 대상 ③WIDE_GA_BEHAVIOR.CAMPAIGN_BK/NAME/BRAND 실측 distinct 1 = 전건 (미매핑) → 소비층 死축. 채움 473,886/538,565=88.0%. COMMENT 가드 배포 완료 · 값 배선 phase-2"
GA4_EVENT,UTM_SOURCE,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,USER_ID,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_MEMBER_IDENTITY.GA_MEMBER_ID. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,PAGE_REFERRER,DROPPED,E→귀속확정_DIM_GA_REFERRER신설,FACT_GA_BEHAVIOR,,"✅ [2026-08-04 귀속확정 · 판정정정] 귀속처 = DIM_GA_REFERRER 신설, grain = (REF_HOST,REF_PATH) 1,678행 + IS_INTERNAL 플래그. 🔴 종전 판정 「DIM_GA_PAGE 역할수행(REFERRER_PAGE_SK)」은 자가검토 실측으로 철회한다 — referrer host 206종 중 자사 host 는 11종뿐이고, referrer path 1,678종 중 실제 PAGE_PATH 와 일치하는 것은 857종(51.1%)에 불과하다. host 기준 내부는 1,253종(74.7%)이며 외부 425종(25.3%·youtube.com·www.google.com·pay.naver.com·bing.com·chatgpt.com 등 195 host)은 자사 페이지가 아니다 → DIM_GA_PAGE 에 역할수행으로 넣으면 페이지축이 외부 URL 로 오염된다(도메인이 다르므로 conform 대상이 아니다). 또한 외부 referrer 는 의미상 유입 출처축(organic/social)이라 페이지축이 아니라 DIM_GA_SOURCE 계열 정보다. ⇒ 전용 차원으로 분리하고 IS_INTERNAL=TRUE 인 857종은 REF_PATH 로 DIM_GA_PAGE 와 대조 가능하게 둔다. 채움 427,957/538,565=79.5%. 구현 phase-2"
GA4_EVENT,DEVICE_TYPE,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,SESSION_ENGAGED,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,GEO_COUNTRY,DROPPED,E→귀속확정_DIM_GEO신설,FACT_GA_BEHAVIOR,,✅ [2026-08-04 귀속확정] 귀속처 = DIM_GEO 신설(GEO_CITY 와 동일 차원·grain 상위축). 채움 100%·85종. 구현 phase-2
GA4_EVENT,BATCH_ORDERING_ID,DROPPED,E→DROP_기술키,FACT_GA_BEHAVIOR,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
GA4_EVENT,GA_SESSION_KEY,DROPPED,E→DROP_기술키,FACT_GA_BEHAVIOR,,[2026-08-04 판정] 원천 시스템 내부 키/일련번호. 분석축·measure 가 아니며 GOLD 는 대리키(SK)+업무키(BK) 규약을 쓴다 → 노출 불요. ⚠️행 식별이 필요한 경우는 degenerate key 로 별도 판정(FEP 사례)
GA4_EVENT,UTM_MEDIUM,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,OS,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_GA_DEVICE(D군 문서화). 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,GA_SESSION_NUMBER,DROPPED,E→잔여_원자grain팩트필요,FACT_GA_BEHAVIOR,,"🟠 [2026-08-04] 귀속 불가 — 잔여. 채움 100%·값 1~701. 세션키(USER_PSEUDO_ID|GA_SESSION_ID) 77,172개 중 복수 회차를 가진 것 1개 → 세션 grain 속성으로 확정. 그런데 FACT_GA_BEHAVIOR 는 일자×축 집계 grain 이라 세션키를 갖지 않아 어떤 대표값(MIN/MAX)도 의미를 갖지 못한다. 귀속처는 세션 grain 팩트(FACT_GA_SESSION) 뿐이며 GOLD 에 존재하지 않는다 → 신규 팩트 신설 여부 결정 필요(phase-2)"
GA4_EVENT,PLATFORM,DROPPED,E→DROP_중복축,FACT_GA_BEHAVIOR,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_AD_CREATIVE.PLATFORM / GA 디바이스축. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT,PAGE_TITLE,DROPPED,E→귀속확정_DIM_GA_PAGE신설,FACT_GA_BEHAVIOR,,"✅ [2026-08-04 귀속확정] 귀속처 = DIM_GA_PAGE 신설, grain = (PAGE_PATH,PAGE_TITLE) 2,055행. 근거: 441종·채움 537,087/538,565=99.7% · PAGE_PATH 1,953종 · (path,title) 2,055 → title 은 path 에 94.8% 종속(다중 102그룹). MAX() 대표값으로 넣으면 102그룹 은폐되므로 grain 에 포함해 은폐 0 으로 만든다(차원 크기 2,055 로 여전히 소차원). 현재 PAGE_PATH 는 팩트 degen 이므로 페이지축 정규화가 함께 필요. 구현 phase-2"
GA4_EVENT,ENGAGEMENT_TIME_MSEC,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_NAME,REFERENCED,,FACT_GA_BEHAVIOR,,
GA4_EVENT,EVENT_TIMESTAMP,DROPPED,E→DROP_날짜파생,FACT_GA_BEHAVIOR,,[2026-08-04 판정] 연/월/일 파생값. 차원모델 규약상 날짜 속성은 DIM_DATE 로 conform 한다(GOLD 에 YEAR·MONTH·QUARTER·DAY·FULL_DATE 실재) → 팩트에 중복 저장 불요. DATE_SK/MONTH_KEY 로 이미 배선됨
GA4_EVENT_DIM,EVENT_LABEL,REFERENCED,,DIM_GA_EVENT,,
GA4_EVENT_DIM,EVENT_NAME,DROPPED,E→DROP_중복축,DIM_GA_EVENT,,[2026-08-04 판정] §18-D ① 같은 역할 컬럼이 GOLD 에 이미 존재 → DIM_GA_EVENT.EVENT_NAME. 라벨은 코드사전 조인으로 만드는 것이 정본(P31)이므로 원천 라벨 컬럼 미승계는 정상
GA4_EVENT_DIM,EVENT_CATEGORY,REFERENCED,,DIM_GA_EVENT,,
GA4_EVENT_DIM,EVENT_ACTION,REFERENCED,,DIM_GA_EVENT,,
GA4_IDENTITY,GA_MEMBER_ID,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_IDENTITY,ID_RESOLUTION,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_IDENTITY,ONCE_MBER_NO,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_IDENTITY,USER_PSEUDO_ID,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_IDENTITY,MEMBER_TYPE,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_IDENTITY,MBER_NO,SILVER_ONLY_CHAIN,,,IDENTITY_MEMBER_XREF,
GA4_TRAFFIC_SOURCE,UTM_SOURCE,REFERENCED,,DIM_GA_SOURCE,,
GA4_TRAFFIC_SOURCE,UTM_CONTENT,REFERENCED,,DIM_GA_SOURCE,,
GA4_TRAFFIC_SOURCE,XCHAN_CAMPAIGN,DROPPED,E→귀속확정_FACT_degen,DIM_GA_SOURCE,,"✅ [2026-08-04 귀속확정] 귀속처 = FACT_GA_BEHAVIOR degenerate key. 실측 FD 위반: grain (UTM_SOURCE,UTM_MEDIUM) 다중 55/146(37.7%)·최대 66종 → DIM_GA_SOURCE 귀속 불가 확정(UTM_CAMPAIGN 과 동근). 277종. UTM_CAMPAIGN 과 같은 조치로 병설. 구현 phase-2"
GA4_TRAFFIC_SOURCE,UTM_TERM,REFERENCED,,DIM_GA_SOURCE,,
GA4_TRAFFIC_SOURCE,XCHAN_MEDIUM,DROPPED,E→귀속확정_DIM_GA_SOURCE,DIM_GA_SOURCE,,✅ [2026-08-04 귀속확정] 귀속처 = DIM_GA_SOURCE (MAX() 대표값). 실측 FD: 다중 7/146(4.8%)·최대 4종 → 95.2% 함수종속(선례보다 안전). UTM_MEDIUM 과 71.3% 만 동일이라 중복축 아님. 구현 phase-2
